LOCATION,BEVERAGE TYPES,TIME,VALUE
Germany, Other alcoholic beverages, 2015,0.0
Greece, All types, 2015,6.68
Greece, Beer, 2015,2.1
Greece, Wine, 2015,3.01
Greece, Spirits, 2015,1.48
Greece, Other alcoholic beverages, 2015,0.08
Hungary, All types, 2015,10.95
Hungary, Beer, 2015,3.92
Hungary, Wine, 2015,3.4
Hungary, Spirits, 2015,3.62
Hungary, Other alcoholic beverages, 2015,0.0
Iceland, All types, 2015,7.66
Iceland, Beer, 2015,4.26
Iceland, Wine, 2015,2.15
Iceland, Spirits, 2015,1.25
Iceland, Other alcoholic beverages, 2015,0.0
Ireland, All types, 2015,10.81
Ireland, Beer, 2015,5.1
Ireland, Wine, 2015,2.88
Ireland, Spirits, 2015,2.02
Ireland, Other alcoholic beverages, 2015,0.8
Italy, All types, 2015,7.14
Italy, Beer, 2015,1.79
Italy, Wine, 2015,4.62
Italy, Spirits, 2015,0.74
Italy, Other alcoholic beverages, 2015,0.0
Latvia, All types, 2015,10.8
Latvia, Beer, 2015,4.8
Latvia, Wine, 2015,1.2
Latvia, Spirits, 2015,4.1
Latvia, Other alcoholic beverages, 2015,0.7
Lithuania, All types, 2015,14.2
Lithuania, Beer, 2015,5.36
Lithuania, Wine, 2015,1.14
Lithuania, Spirits, 2015,5.78
Lithuania, Other alcoholic beverages, 2015,1.92
Luxembourg, All types, 2015,11.37
Luxembourg, Beer, 2015,4.02
Luxembourg, Wine, 2015,5.1
Luxembourg, Spirits, 2015,2.25
Luxembourg, Other alcoholic beverages, 2015,0.0
Montenegro, All types, 2015,8.49
Montenegro, Beer, 2015,3.5
Montenegro, Wine, 2015,1.98
Montenegro, Spirits, 2015,2.81
Montenegro, Other alcoholic beverages, 2015,0.2
North Macedonia, All types, 2015,3.57
North Macedonia, Beer, 2015,1.67
North Macedonia, Wine, 2015,1.04
North Macedonia, Spirits, 2015,0.83
North Macedonia, Other alcoholic beverages, 2015,0.03
Norway, All types, 2015,5.97
Norway, Beer, 2015,2.57
Norway, Wine, 2015,2.22
Norway, Spirits, 2015,1.03
Norway, Other alcoholic beverages, 2015,0.15
Poland, All types, 2015,10.47
Poland, Beer, 2015,5.82
Poland, Wine, 2015,0.89
Poland, Spirits, 2015,3.76
Poland, Other alcoholic beverages, 2015,0.0
Portugal, All types, 2015,10.34
Portugal, Beer, 2015,2.57
Portugal, Wine, 2015,6.05
Portugal, Spirits, 2015,1.34
Portugal, Other alcoholic beverages, 2015,0.37
Romania, All types, 2015,9.45
Romania, Beer, 2015,5.22
Romania, Wine, 2015,2.7
Romania, Spirits, 2015,1.54
Romania, Other alcoholic beverages, 2015,0.0
Slovakia, All types, 2015,10.27
Slovakia, Beer, 2015,3.42
Slovakia, Wine, 2015,2.6
Slovakia, Spirits, 2015,4.25
Slovakia, Other alcoholic beverages, 2015,0.0
Slovenia, All types, 2015,11.49
Slovenia, Beer, 2015,5.73
Slovenia, Wine, 2015,4.9
Slovenia, Spirits, 2015,0.86
Slovenia, Other alcoholic beverages, 2015,0.0
Spain, All types, 2015,10.35
Spain, Beer, 2015,4.17
Spain, Wine, 2015,3.7
Spain, Spirits, 2015,2.31
Spain, Other alcoholic beverages, 2015,0.18
Sweden, All types, 2015,7.13
Sweden, Beer, 2015,2.62
Sweden, Wine, 2015,3.4
Sweden, Spirits, 2015,1.0
Sweden, Other alcoholic beverages, 2015,0.11
Switzerland, All types, 2015,9.62
Switzerland, Beer, 2015,3.17
Switzerland, Wine, 2015,4.58
Switzerland, Spirits, 2015,1.76
Switzerland, Other alcoholic beverages, 2015,0.12
Ukraine, All types, 2015,6.04
Ukraine, Beer, 2015,2.51
Ukraine, Wine, 2015,0.32
Ukraine, Spirits, 2015,3.15
Ukraine, Other alcoholic beverages, 2015,0.07
Albania, All types, 2014,4.1
Albania, Beer, 2014,1.29
Albania, Wine, 2014,0.99
Albania, Spirits, 2014,1.74
Albania, Other alcoholic beverages, 2014,0.08
Andorra, All types, 2014,9.88
Andorra, Beer, 2014,3.28
Andorra, Wine, 2014,4.13
Andorra, Spirits, 2014,2.32
Andorra, Other alcoholic beverages, 2014,0.0
Austria, All types, 2014,12.4
Austria, Beer, 2014,6.2
Austria, Wine, 2014,4.2
Austria, Spirits, 2014,2.0
Austria, Other alcoholic beverages, 2014,0.0
Belarus, All types, 2014,11.29
Belarus, Beer, 2014,2.16
Belarus, Wine, 2014,0.84
Belarus, Spirits, 2014,4.76
Belarus, Other alcoholic beverages, 2014,3.52
Belgium, All types, 2014,10.57
Belgium, Beer, 2014,4.72
Belgium, Wine, 2014,3.97
Belgium, Spirits, 2014,1.47
Belgium, Other alcoholic beverages, 2014,0.41
Bosnia and Herzegovina, All types, 2014,4.69
Bosnia and Herzegovina, Beer, 2014,3.52
Bosnia and Herzegovina, Wine, 2014,0.47
Bosnia and Herzegovina, Spirits, 2014,0.55
Bosnia and Herzegovina, Other alcoholic beverages, 2014,0.15
Bulgaria, All types, 2014,10.3
Bulgaria, Beer, 2014,4.04
Bulgaria, Wine, 2014,1.8
Bulgaria, Spirits, 2014,4.39
Bulgaria, Other alcoholic beverages, 2014,0.08
Croatia, All types, 2014,9.5
Croatia, Beer, 2014,4.25
Croatia, Wine, 2014,3.94
Croatia, Spirits, 2014,1.32
Croatia, Other alcoholic beverages, 2014,0.36
Czechia, All types, 2014,12.75
Czechia, Beer, 2014,6.88
Czechia, Wine, 2014,2.74
Czechia, Spirits, 2014,3.13
Czechia, Other alcoholic beverages, 2014,0.0
Denmark, All types, 2014,9.55
Denmark, Beer, 2014,3.57
Denmark, Wine, 2014,4.31
Denmark, Spirits, 2014,1.59
Denmark, Other alcoholic beverages, 2014,0.08
Estonia, All types, 2014,17.29
Estonia, Beer, 2014,6.14
Estonia, Wine, 2014,2.18
Estonia, Spirits, 2014,6.77
Estonia, Other alcoholic beverages, 2014,2.2
Finland, All types, 2014,8.76
Finland, Beer, 2014,4.17
Finland, Wine, 2014,1.8
Finland, Spirits, 2014,1.24
Finland, Other alcoholic beverages, 2014,1.54
France, All types, 2014,12.07
France, Beer, 2014,2.26
France, Wine, 2014,7.04
France, Spirits, 2014,2.47
France, Other alcoholic beverages, 2014,0.3
Germany, All types, 2014,11.07
Germany, Beer, 2014,5.88
Germany, Wine, 2014,3.11
Germany, Spirits, 2014,2.07
Germany, Other alcoholic beverages, 2014,0.0
Greece, All types, 2014,7.06
Greece, Beer, 2014,2.15
Greece, Wine, 2014,3.29
Greece, Spirits, 2014,1.54
Greece, Other alcoholic beverages, 2014,0.09
Hungary, All types, 2014,10.92
Hungary, Beer, 2014,3.9
Hungary, Wine, 2014,2.93
Hungary, Spirits, 2014,4.09
Hungary, Other alcoholic beverages, 2014,0.0
Iceland, All types, 2014,7.01
Iceland, Beer, 2014,3.86
Iceland, Wine, 2014,2.02
Iceland, Spirits, 2014,1.13
Iceland, Other alcoholic beverages, 2014,0.0
Ireland, All types, 2014,10.88
Ireland, Beer, 2014,5.2
Ireland, Wine, 2014,2.83
Ireland, Spirits, 2014,1.99
Ireland, Other alcoholic beverages, 2014,0.86
Italy, All types, 2014,7.56
Italy, Beer, 2014,1.73
Italy, Wine, 2014,4.97
Italy, Spirits, 2014,0.86
Italy, Other alcoholic beverages, 2014,0.0
Latvia, All types, 2014,10.6
Latvia, Beer, 2014,4.8
Latvia, Wine, 2014,1.2
Latvia, Spirits, 2014,4.0
Latvia, Other alcoholic beverages, 2014,0.6
Lithuania, All types, 2014,14.9
Lithuania, Beer, 2014,5.46
Lithuania, Wine, 2014,1.51
Lithuania, Spirits, 2014,5.81
Lithuania, Other alcoholic beverages, 2014,2.12
Luxembourg, All types, 2014,11.42
Luxembourg, Beer, 2014,4.07
Luxembourg, Wine, 2014,5.08
Luxembourg, Spirits, 2014,2.27
Luxembourg, Other alcoholic beverages, 2014,0.0
Montenegro, All types, 2014,8.55
Montenegro, Beer, 2014,3.58
Montenegro, Wine, 2014,2.09
Montenegro, Spirits, 2014,2.69
Montenegro, Other alcoholic beverages, 2014,0.2
North Macedonia, All types, 2014,3.56
North Macedonia, Beer, 2014,1.65
North Macedonia, Wine, 2014,1.04
North Macedonia, Spirits, 2014,0.83
North Macedonia, Other alcoholic beverages, 2014,0.03
Norway, All types, 2014,6.06
Norway, Beer, 2014,2.62
Norway, Wine, 2014,2.25
Norway, Spirits, 2014,1.04
Norway, Other alcoholic beverages, 2014,0.15
Poland, All types, 2014,10.45
Poland, Beer, 2014,5.8
Poland, Wine, 2014,0.89
Poland, Spirits, 2014,3.76
Poland, Other alcoholic beverages, 2014,0.0
Portugal, All types, 2014,10.2
Portugal, Beer, 2014,2.47
Portugal, Wine, 2014,5.96
Portugal, Spirits, 2014,1.4
Portugal, Other alcoholic beverages, 2014,0.38
Romania, All types, 2014,9.48
Romania, Beer, 2014,4.86
Romania, Wine, 2014,3.21
Romania, Spirits, 2014,1.42
Romania, Other alcoholic beverages, 2014,0.0
Slovakia, All types, 2014,10.26
Slovakia, Beer, 2014,3.3
Slovakia, Wine, 2014,2.83
Slovakia, Spirits, 2014,4.13
Slovakia, Other alcoholic beverages, 2014,0.0
Slovenia, All types, 2014,10.92
Slovenia, Beer, 2014,5.37
Slovenia, Wine, 2014,4.73
Slovenia, Spirits, 2014,0.82
Slovenia, Other alcoholic beverages, 2014,0.0
Spain, All types, 2014,7.85
Spain, Beer, 2014,4.31
Spain, Wine, 2014,1.21
Spain, Spirits, 2014,2.16
Spain, Other alcoholic beverages, 2014,0.17
Sweden, All types, 2014,7.2
Sweden, Beer, 2014,2.64
Sweden, Wine, 2014,3.46
Sweden, Spirits, 2014,0.99
Sweden, Other alcoholic beverages, 2014,0.11
Switzerland, All types, 2014,9.62
Switzerland, Beer, 2014,3.17
Switzerland, Wine, 2014,4.58
Switzerland, Spirits, 2014,1.76
Switzerland, Other alcoholic beverages, 2014,0.12
Ukraine, All types, 2014,7.58
Ukraine, Beer, 2014,2.94
Ukraine, Wine, 2014,0.35
Ukraine, Spirits, 2014,4.22
Ukraine, Other alcoholic beverages, 2014,0.08
Albania, All types, 2013,4.28
Albania, Beer, 2013,1.34
Albania, Wine, 2013,1.07
Albania, Spirits, 2013,1.79
Albania, Other alcoholic beverages, 2013,0.08
Andorra, All types, 2013,10.06
Andorra, Beer, 2013,2.96
Andorra, Wine, 2013,4.61
Andorra, Spirits, 2013,2.34
Andorra, Other alcoholic beverages, 2013,0.0
Austria, All types, 2013,12.1
Austria, Beer, 2013,6.1
Austria, Wine, 2013,3.9
Austria, Spirits, 2013,2.1
Austria, Other alcoholic beverages, 2013,0.0
Belarus, All types, 2013,12.58
Belarus, Beer, 2013,2.36
Belarus, Wine, 2013,0.84
Belarus, Spirits, 2013,5.4
Belarus, Other alcoholic beverages, 2013,3.97
Belgium, All types, 2013,10.33
Belgium, Beer, 2013,4.6
Belgium, Wine, 2013,3.87
Belgium, Spirits, 2013,1.42
Belgium, Other alcoholic beverages, 2013,0.44
Bosnia and Herzegovina, All types, 2013,4.69
Bosnia and Herzegovina, Beer, 2013,3.53
Bosnia and Herzegovina, Wine, 2013,0.46
Bosnia and Herzegovina, Spirits, 2013,0.55
Bosnia and Herzegovina, Other alcoholic beverages, 2013,0.15
Bulgaria, All types, 2013,10.32
Bulgaria, Beer, 2013,4.24
Bulgaria, Wine, 2013,1.52
Bulgaria, Spirits, 2013,4.5
Bulgaria, Other alcoholic beverages, 2013,0.06
Croatia, All types, 2013,10.39
Croatia, Beer, 2013,4.61
Croatia, Wine, 2013,4.51
Croatia, Spirits, 2013,1.28
Croatia, Other alcoholic beverages, 2013,0.36
Czechia, All types, 2013,12.54
Czechia, Beer, 2013,6.87
Czechia, Wine, 2013,2.63
Czechia, Spirits, 2013,3.04
Czechia, Other alcoholic beverages, 2013,0.0
Denmark, All types, 2013,9.44
Denmark, Beer, 2013,3.48
Denmark, Wine, 2013,4.31
Denmark, Spirits, 2013,1.57
Denmark, Other alcoholic beverages, 2013,0.07
Estonia, All types, 2013,17.75
Estonia, Beer, 2013,6.38
Estonia, Wine, 2013,2.18
Estonia, Spirits, 2013,7.09
Estonia, Other alcoholic beverages, 2013,2.1
Finland, All types, 2013,9.08
Finland, Beer, 2013,4.28
Finland, Wine, 2013,1.84
Finland, Spirits, 2013,1.3
Finland, Other alcoholic beverages, 2013,1.65
France, All types, 2013,11.73
France, Beer, 2013,1.8
France, Wine, 2013,7.13
France, Spirits, 2013,2.5
France, Other alcoholic beverages, 2013,0.3
Germany, All types, 2013,11.08
Germany, Beer, 2013,5.88
Germany, Wine, 2013,3.12
Germany, Spirits, 2013,2.08
Germany, Other alcoholic beverages, 2013,0.0
Greece, All types, 2013,7.55
Greece, Beer, 2013,2.19
Greece, Wine, 2013,3.72
Greece, Spirits, 2013,1.55
Greece, Other alcoholic beverages, 2013,0.09
Hungary, All types, 2013,10.73
Hungary, Beer, 2013,3.78
Hungary, Wine, 2013,3.2
Hungary, Spirits, 2013,3.74
Hungary, Other alcoholic beverages, 2013,0.0
Iceland, All types, 2013,6.8
Iceland, Beer, 2013,3.74
Iceland, Wine, 2013,1.96
Iceland, Spirits, 2013,1.1
Iceland, Other alcoholic beverages, 2013,0.0
Ireland, All types, 2013,10.51
Ireland, Beer, 2013,4.99
Ireland, Wine, 2013,2.65
Ireland, Spirits, 2013,2.01
Ireland, Other alcoholic beverages, 2013,0.86
Italy, All types, 2013,7.35
Italy, Beer, 2013,1.7
Italy, Wine, 2013,4.86
Italy, Spirits, 2013,0.79
Italy, Other alcoholic beverages, 2013,0.0
Latvia, All types, 2013,10.43
Latvia, Beer, 2013,4.7
Latvia, Wine, 2013,1.1
Latvia, Spirits, 2013,3.99
Latvia, Other alcoholic beverages, 2013,0.64
Lithuania, All types, 2013,14.92
Lithuania, Beer, 2013,5.32
Lithuania, Wine, 2013,1.5
Lithuania, Spirits, 2013,5.8
Lithuania, Other alcoholic beverages, 2013,2.29
Luxembourg, All types, 2013,11.25
Luxembourg, Beer, 2013,3.84
Luxembourg, Wine, 2013,5.12
Luxembourg, Spirits, 2013,2.29
Luxembourg, Other alcoholic beverages, 2013,0.0
Montenegro, All types, 2013,9.62
Montenegro, Beer, 2013,3.94
Montenegro, Wine, 2013,2.89
Montenegro, Spirits, 2013,2.61
Montenegro, Other alcoholic beverages, 2013,0.18
North Macedonia, All types, 2013,3.61
North Macedonia, Beer, 2013,1.71
North Macedonia, Wine, 2013,1.04
North Macedonia, Spirits, 2013,0.83
North Macedonia, Other alcoholic beverages, 2013,0.03
Norway, All types, 2013,6.21
Norway, Beer, 2013,2.68
Norway, Wine, 2013,2.3
Norway, Spirits, 2013,1.09
Norway, Other alcoholic beverages, 2013,0.14
Poland, All types, 2013,10.8
Poland, Beer, 2013,5.74
Poland, Wine, 2013,0.82
Poland, Spirits, 2013,4.23
Poland, Other alcoholic beverages, 2013,0.0
Portugal, All types, 2013,9.52
Portugal, Beer, 2013,2.58
Portugal, Wine, 2013,5.16
Portugal, Spirits, 2013,1.4
Portugal, Other alcoholic beverages, 2013,0.38
Romania, All types, 2013,9.65
Romania, Beer, 2013,5.14
Romania, Wine, 2013,3.08
Romania, Spirits, 2013,1.42
Romania, Other alcoholic beverages, 2013,0.0
Slovakia, All types, 2013,9.9
Slovakia, Beer, 2013,3.42
Slovakia, Wine, 2013,2.36
Slovakia, Spirits, 2013,4.13
Slovakia, Other alcoholic beverages, 2013,0.0
Slovenia, All types, 2013,9.53
Slovenia, Beer, 2013,4.55
Slovenia, Wine, 2013,4.09
Slovenia, Spirits, 2013,0.89
Slovenia, Other alcoholic beverages, 2013,0.0
Spain, All types, 2013,8.55
Spain, Beer, 2013,4.13
Spain, Wine, 2013,2.09
Spain, Spirits, 2013,2.18
Spain, Other alcoholic beverages, 2013,0.16
Sweden, All types, 2013,7.32
Sweden, Beer, 2013,2.65
Sweden, Wine, 2013,3.5
Sweden, Spirits, 2013,1.06
Sweden, Other alcoholic beverages, 2013,0.11
Switzerland, All types, 2013,9.74
Switzerland, Beer, 2013,3.17
Switzerland, Wine, 2013,4.69
Switzerland, Spirits, 2013,1.76
Switzerland, Other alcoholic beverages, 2013,0.12
Ukraine, All types, 2013,8.73
Ukraine, Beer, 2013,3.22
Ukraine, Wine, 2013,0.42
Ukraine, Spirits, 2013,5.01
Ukraine, Other alcoholic beverages, 2013,0.08
Albania, All types, 2012,4.43
Albania, Beer, 2012,1.34
Albania, Wine, 2012,1.12
Albania, Spirits, 2012,1.88
Albania, Other alcoholic beverages, 2012,0.09
Andorra, All types, 2012,10.33
Andorra, Beer, 2012,3.14
Andorra, Wine, 2012,4.73
Andorra, Spirits, 2012,2.36
Andorra, Other alcoholic beverages, 2012,0.0
Austria, All types, 2012,12.1
Austria, Beer, 2012,6.3
Austria, Wine, 2012,4.1
Austria, Spirits, 2012,1.7
Austria, Other alcoholic beverages, 2012,0.0
Belarus, All types, 2012,13.56
Belarus, Beer, 2012,2.19
Belarus, Wine, 2012,0.76
Belarus, Spirits, 2012,6.58
Belarus, Other alcoholic beverages, 2012,4.03
Belgium, All types, 2012,10.09
Belgium, Beer, 2012,4.78
Belgium, Wine, 2012,3.72
Belgium, Spirits, 2012,1.54
Belgium, Other alcoholic beverages, 2012,0.05
Bosnia and Herzegovina, All types, 2012,4.83
Bosnia and Herzegovina, Beer, 2012,3.69
Bosnia and Herzegovina, Wine, 2012,0.42
Bosnia and Herzegovina, Spirits, 2012,0.58
Bosnia and Herzegovina, Other alcoholic beverages, 2012,0.14
Bulgaria, All types, 2012,10.88
Bulgaria, Beer, 2012,4.28
Bulgaria, Wine, 2012,1.93
Bulgaria, Spirits, 2012,4.62
Bulgaria, Other alcoholic beverages, 2012,0.05
Croatia, All types, 2012,10.58
Croatia, Beer, 2012,4.55
Croatia, Wine, 2012,4.78
Croatia, Spirits, 2012,1.25
Croatia, Other alcoholic beverages, 2012,0.38
Czechia, All types, 2012,12.83
Czechia, Beer, 2012,6.93
Czechia, Wine, 2012,2.77
Czechia, Spirits, 2012,3.12
Czechia, Other alcoholic beverages, 2012,0.0
Denmark, All types, 2012,9.23
Denmark, Beer, 2012,3.55
Denmark, Wine, 2012,4.09
Denmark, Spirits, 2012,1.51
Denmark, Other alcoholic beverages, 2012,0.08
Estonia, All types, 2012,16.96
Estonia, Beer, 2012,6.19
Estonia, Wine, 2012,2.01
Estonia, Spirits, 2012,6.75
Estonia, Other alcoholic beverages, 2012,2.01
Finland, All types, 2012,9.27
Finland, Beer, 2012,4.27
Finland, Wine, 2012,1.89
Finland, Spirits, 2012,1.38
Finland, Other alcoholic beverages, 2012,1.74
France, All types, 2012,12.22
France, Beer, 2012,2.15
France, Wine, 2012,7.33
France, Spirits, 2012,2.54
France, Other alcoholic beverages, 2012,0.2
Germany, All types, 2012,11.32
Germany, Beer, 2012,6.01
Germany, Wine, 2012,3.23
Germany, Spirits, 2012,2.08
Germany, Other alcoholic beverages, 2012,0.0
Greece, All types, 2012,7.62
Greece, Beer, 2012,2.18
Greece, Wine, 2012,3.8
Greece, Spirits, 2012,1.54
Greece, Other alcoholic beverages, 2012,0.09
Hungary, All types, 2012,11.13
Hungary, Beer, 2012,4.08
Hungary, Wine, 2012,3.19
Hungary, Spirits, 2012,3.86
Hungary, Other alcoholic beverages, 2012,0.0
Iceland, All types, 2012,6.82
Iceland, Beer, 2012,3.77
Iceland, Wine, 2012,1.95
Iceland, Spirits, 2012,1.1
Iceland, Other alcoholic beverages, 2012,0.0
Ireland, All types, 2012,11.38
Ireland, Beer, 2012,5.32
Ireland, Wine, 2012,2.91
Ireland, Spirits, 2012,2.28
Ireland, Other alcoholic beverages, 2012,0.88
Italy, All types, 2012,7.48
Italy, Beer, 2012,1.7
Italy, Wine, 2012,4.99
Italy, Spirits, 2012,0.79
Italy, Other alcoholic beverages, 2012,0.0
Latvia, All types, 2012,10.2
Latvia, Beer, 2012,4.67
Latvia, Wine, 2012,1.16
Latvia, Spirits, 2012,3.77
Latvia, Other alcoholic beverages, 2012,0.6
Lithuania, All types, 2012,14.97
Lithuania, Beer, 2012,5.64
Lithuania, Wine, 2012,1.45
Lithuania, Spirits, 2012,5.67
Lithuania, Other alcoholic beverages, 2012,2.22
Luxembourg, All types, 2012,11.67
Luxembourg, Beer, 2012,4.08
Luxembourg, Wine, 2012,5.28
Luxembourg, Spirits, 2012,2.31
Luxembourg, Other alcoholic beverages, 2012,0.0
Montenegro, All types, 2012,9.37
Montenegro, Beer, 2012,4.28
Montenegro, Wine, 2012,2.41
Montenegro, Spirits, 2012,2.52
Montenegro, Other alcoholic beverages, 2012,0.16
North Macedonia, All types, 2012,3.54
North Macedonia, Beer, 2012,1.66
North Macedonia, Wine, 2012,1.04
North Macedonia, Spirits, 2012,0.81
North Macedonia, Other alcoholic beverages, 2012,0.02
Norway, All types, 2012,6.21
Norway, Beer, 2012,2.67
Norway, Wine, 2012,2.29
Norway, Spirits, 2012,1.11
Norway, Other alcoholic beverages, 2012,0.14
Poland, All types, 2012,10.21
Poland, Beer, 2012,5.84
Poland, Wine, 2012,0.83
Poland, Spirits, 2012,3.53
Poland, Other alcoholic beverages, 2012,0.0
Portugal, All types, 2012,9.76
Portugal, Beer, 2012,2.64
Portugal, Wine, 2012,5.34
Portugal, Spirits, 2012,1.4
Portugal, Other alcoholic beverages, 2012,0.38
Romania, All types, 2012,9.66
Romania, Beer, 2012,5.35
Romania, Wine, 2012,3.0
Romania, Spirits, 2012,1.3
Romania, Other alcoholic beverages, 2012,0.0
Slovakia, All types, 2012,10.14
Slovakia, Beer, 2012,3.66
Slovakia, Wine, 2012,2.12
Slovakia, Spirits, 2012,4.36
Slovakia, Other alcoholic beverages, 2012,0.0
Slovenia, All types, 2012,10.95
Slovenia, Beer, 2012,4.58
Slovenia, Wine, 2012,5.5
Slovenia, Spirits, 2012,0.87
Slovenia, Other alcoholic beverages, 2012,0.0
Spain, All types, 2012,8.6
Spain, Beer, 2012,4.12
Spain, Wine, 2012,2.13
Spain, Spirits, 2012,2.18
Spain, Other alcoholic beverages, 2012,0.17
Sweden, All types, 2012,7.23
Sweden, Beer, 2012,2.63
Sweden, Wine, 2012,3.43
Sweden, Spirits, 2012,1.05
Sweden, Other alcoholic beverages, 2012,0.12
Switzerland, All types, 2012,9.87
Switzerland, Beer, 2012,3.17
Switzerland, Wine, 2012,4.7
Switzerland, Spirits, 2012,1.88
Switzerland, Other alcoholic beverages, 2012,0.12
Ukraine, All types, 2012,8.54
Ukraine, Beer, 2012,3.29
Ukraine, Wine, 2012,0.42
Ukraine, Spirits, 2012,4.76
Ukraine, Other alcoholic beverages, 2012,0.08
Albania, All types, 2011,5.03
Albania, Beer, 2011,1.88
Albania, Wine, 2011,1.08
Albania, Spirits, 2011,1.99
Albania, Other alcoholic beverages, 2011,0.09
Andorra, All types, 2011,10.46
Andorra, Beer, 2011,3.1
Andorra, Wine, 2011,4.73
Andorra, Spirits, 2011,2.52
Andorra, Other alcoholic beverages, 2011,0.0
Austria, All types, 2011,11.9
Austria, Beer, 2011,6.1
Austria, Wine, 2011,4.1
Austria, Spirits, 2011,1.7
Austria, Other alcoholic beverages, 2011,0.0
Belarus, All types, 2011,14.5
Belarus, Beer, 2011,2.3
Belarus, Wine, 2011,0.73
Belarus, Spirits, 2011,6.43
Belarus, Other alcoholic beverages, 2011,5.04
Belgium, All types, 2011,10.14
Belgium, Beer, 2011,4.89
Belgium, Wine, 2011,3.71
Belgium, Spirits, 2011,1.49
Belgium, Other alcoholic beverages, 2011,0.05
Bosnia and Herzegovina, All types, 2011,4.71
Bosnia and Herzegovina, Beer, 2011,3.55
Bosnia and Herzegovina, Wine, 2011,0.42
Bosnia and Herzegovina, Spirits, 2011,0.61
Bosnia and Herzegovina, Other alcoholic beverages, 2011,0.14
Bulgaria, All types, 2011,9.88
Bulgaria, Beer, 2011,4.08
Bulgaria, Wine, 2011,0.95
Bulgaria, Spirits, 2011,4.81
Bulgaria, Other alcoholic beverages, 2011,0.04
Croatia, All types, 2011,11.01
Croatia, Beer, 2011,4.73
Croatia, Wine, 2011,5.05
Croatia, Spirits, 2011,1.23
Croatia, Other alcoholic beverages, 2011,0.4
Czechia, All types, 2011,12.56
Czechia, Beer, 2011,6.64
Czechia, Wine, 2011,2.71
Czechia, Spirits, 2011,3.21
Czechia, Other alcoholic beverages, 2011,0.0
Denmark, All types, 2011,10.45
Denmark, Beer, 2011,3.81
Denmark, Wine, 2011,5.04
Denmark, Spirits, 2011,1.51
Denmark, Other alcoholic beverages, 2011,0.1
Estonia, All types, 2011,16.27
Estonia, Beer, 2011,5.98
Estonia, Wine, 2011,1.85
Estonia, Spirits, 2011,6.55
Estonia, Other alcoholic beverages, 2011,1.89
Finland, All types, 2011,9.81
Finland, Beer, 2011,4.61
Finland, Wine, 2011,1.89
Finland, Spirits, 2011,1.44
Finland, Other alcoholic beverages, 2011,1.87
France, All types, 2011,12.35
France, Beer, 2011,2.1
France, Wine, 2011,7.41
France, Spirits, 2011,2.64
France, Other alcoholic beverages, 2011,0.2
Germany, All types, 2011,11.33
Germany, Beer, 2011,6.01
Germany, Wine, 2011,3.24
Germany, Spirits, 2011,2.08
Germany, Other alcoholic beverages, 2011,0.0
Greece, All types, 2011,7.48
Greece, Beer, 2011,2.18
Greece, Wine, 2011,3.53
Greece, Spirits, 2011,1.68
Greece, Other alcoholic beverages, 2011,0.1
Hungary, All types, 2011,11.37
Hungary, Beer, 2011,4.05
Hungary, Wine, 2011,3.51
Hungary, Spirits, 2011,3.81
Hungary, Other alcoholic beverages, 2011,0.0
Iceland, All types, 2011,6.84
Iceland, Beer, 2011,3.68
Iceland, Wine, 2011,1.9
Iceland, Spirits, 2011,1.26
Iceland, Other alcoholic beverages, 2011,0.0
Ireland, All types, 2011,11.49
Ireland, Beer, 2011,5.4
Ireland, Wine, 2011,2.96
Ireland, Spirits, 2011,2.23
Ireland, Other alcoholic beverages, 2011,0.91
Italy, All types, 2011,6.98
Italy, Beer, 2011,1.69
Italy, Wine, 2011,4.45
Italy, Spirits, 2011,0.84
Italy, Other alcoholic beverages, 2011,0.0
Latvia, All types, 2011,10.11
Latvia, Beer, 2011,4.86
Latvia, Wine, 2011,1.13
Latvia, Spirits, 2011,3.57
Latvia, Other alcoholic beverages, 2011,0.55
Lithuania, All types, 2011,14.76
Lithuania, Beer, 2011,5.79
Lithuania, Wine, 2011,1.35
Lithuania, Spirits, 2011,5.53
Lithuania, Other alcoholic beverages, 2011,2.1
Luxembourg, All types, 2011,11.74
Luxembourg, Beer, 2011,4.06
Luxembourg, Wine, 2011,5.32
Luxembourg, Spirits, 2011,2.36
Luxembourg, Other alcoholic beverages, 2011,0.0
Montenegro, All types, 2011,9.02
Montenegro, Beer, 2011,4.0
Montenegro, Wine, 2011,2.41
Montenegro, Spirits, 2011,2.44
Montenegro, Other alcoholic beverages, 2011,0.17
North Macedonia, All types, 2011,3.52
North Macedonia, Beer, 2011,1.6
North Macedonia, Wine, 2011,1.06
North Macedonia, Spirits, 2011,0.84
North Macedonia, Other alcoholic beverages, 2011,0.02
Norway, All types, 2011,6.44
Norway, Beer, 2011,2.83
Norway, Wine, 2011,2.3
Norway, Spirits, 2011,1.18
Norway, Other alcoholic beverages, 2011,0.13
Poland, All types, 2011,10.24
Poland, Beer, 2011,5.56
Poland, Wine, 2011,0.91
Poland, Spirits, 2011,3.77
Poland, Other alcoholic beverages, 2011,0.0
Portugal, All types, 2011,10.86
Portugal, Beer, 2011,2.75
Portugal, Wine, 2011,6.37
Portugal, Spirits, 2011,1.4
Portugal, Other alcoholic beverages, 2011,0.32
Romania, All types, 2011,9.58
Romania, Beer, 2011,5.0
Romania, Wine, 2011,3.03
Romania, Spirits, 2011,1.54
Romania, Other alcoholic beverages, 2011,0.0
