LOCATION,BEVERAGE TYPES,TIME,VALUE
Finland, All types, 1963,3.07
Finland, Beer, 1963,0.64
Finland, Wine, 1963,0.42
Finland, Spirits, 1963,0.93
Finland, Other alcoholic beverages, 1963,1.08
France, All types, 1963,24.63
France, Beer, 1963,2.47
France, Wine, 1963,18.94
France, Spirits, 1963,3.22
Germany, All types, 1963,12.85
Germany, Beer, 1963,7.26
Germany, Wine, 1963,2.36
Germany, Spirits, 1963,3.22
Greece, All types, 1963,9.67
Greece, Beer, 1963,2.33
Greece, Wine, 1963,4.47
Greece, Spirits, 1963,2.87
Hungary, All types, 1963,9.14
Hungary, Beer, 1963,2.71
Hungary, Wine, 1963,4.25
Hungary, Spirits, 1963,2.18
Iceland, All types, 1963,3.55
Iceland, Beer, 1963,0.7
Iceland, Wine, 1963,0.2
Iceland, Spirits, 1963,2.65
Iceland, Other alcoholic beverages, 1963,0.0
Ireland, All types, 1963,7.39
Ireland, Beer, 1963,5.6
Ireland, Wine, 1963,0.38
Ireland, Spirits, 1963,1.41
Ireland, Other alcoholic beverages, 1963,0.0
Italy, All types, 1963,18.18
Italy, Beer, 1963,0.54
Italy, Wine, 1963,15.66
Italy, Spirits, 1963,1.98
Luxembourg, All types, 1963,18.74
Luxembourg, Beer, 1963,4.86
Luxembourg, Wine, 1963,10.65
Luxembourg, Spirits, 1963,3.22
Norway, All types, 1963,3.74
Norway, Beer, 1963,1.78
Norway, Wine, 1963,0.21
Norway, Spirits, 1963,1.79
Poland, All types, 1963,6.22
Poland, Beer, 1963,1.74
Poland, Wine, 1963,0.77
Poland, Spirits, 1963,3.7
Portugal, All types, 1963,18.49
Portugal, Beer, 1963,0.39
Portugal, Wine, 1963,17.81
Portugal, Spirits, 1963,0.29
Portugal, Other alcoholic beverages, 1963,1.4
Romania, All types, 1963,7.01
Romania, Beer, 1963,0.87
Romania, Wine, 1963,4.49
Romania, Spirits, 1963,1.65
Slovakia, All types, 1963,9.35
Slovakia, Beer, 1963,6.0
Slovakia, Wine, 1963,1.94
Slovakia, Spirits, 1963,1.41
Spain, All types, 1963,13.56
Spain, Beer, 1963,1.27
Spain, Wine, 1963,9.81
Spain, Spirits, 1963,2.48
Sweden, All types, 1963,6.03
Sweden, Beer, 1963,2.48
Sweden, Wine, 1963,0.54
Sweden, Spirits, 1963,3.01
Switzerland, All types, 1963,
Switzerland, Beer, 1963,
Switzerland, Wine, 1963,
Switzerland, Spirits, 1963,
Switzerland, Other alcoholic beverages, 1963,
Ukraine, All types, 1963,
Ukraine, Beer, 1963,
Ukraine, Wine, 1963,
Ukraine, Spirits, 1963,
Albania, All types, 1962,1.17
Albania, Beer, 1962,0.49
Albania, Wine, 1962,0.28
Albania, Spirits, 1962,0.41
Austria, All types, 1962,9.7
Austria, Beer, 1962,5.2
Austria, Wine, 1962,2.9
Austria, Spirits, 1962,1.6
Belgium, All types, 1962,
Belgium, Beer, 1962,
Belgium, Wine, 1962,
Belgium, Spirits, 1962,
Bulgaria, All types, 1962,
Bulgaria, Beer, 1962,
Bulgaria, Wine, 1962,
Bulgaria, Spirits, 1962,
Czechia, All types, 1962,9.12
Czechia, Beer, 1962,5.87
Czechia, Wine, 1962,1.81
Czechia, Spirits, 1962,1.44
Denmark, All types, 1962,6.56
Denmark, Beer, 1962,5.05
Denmark, Wine, 1962,0.56
Denmark, Spirits, 1962,0.95
Finland, All types, 1962,3.02
Finland, Beer, 1962,0.61
Finland, Wine, 1962,0.37
Finland, Spirits, 1962,0.95
Finland, Other alcoholic beverages, 1962,1.09
France, All types, 1962,24.6
France, Beer, 1962,1.82
France, Wine, 1962,19.71
France, Spirits, 1962,3.07
Germany, All types, 1962,12.05
Germany, Beer, 1962,6.86
Germany, Wine, 1962,2.15
Germany, Spirits, 1962,3.04
Greece, All types, 1962,
Greece, Beer, 1962,
Greece, Wine, 1962,
Greece, Spirits, 1962,
Hungary, All types, 1962,9.26
Hungary, Beer, 1962,2.61
Hungary, Wine, 1962,4.59
Hungary, Spirits, 1962,2.06
Iceland, All types, 1962,3.41
Iceland, Beer, 1962,0.69
Iceland, Wine, 1962,0.19
Iceland, Spirits, 1962,2.53
Iceland, Other alcoholic beverages, 1962,0.0
Ireland, All types, 1962,
Ireland, Beer, 1962,
Ireland, Wine, 1962,
Ireland, Spirits, 1962,
Ireland, Other alcoholic beverages, 1962,
Italy, All types, 1962,19.44
Italy, Beer, 1962,0.49
Italy, Wine, 1962,17.23
Italy, Spirits, 1962,1.72
Luxembourg, All types, 1962,18.33
Luxembourg, Beer, 1962,4.34
Luxembourg, Wine, 1962,10.93
Luxembourg, Spirits, 1962,3.06
Norway, All types, 1962,3.64
Norway, Beer, 1962,1.67
Norway, Wine, 1962,0.21
Norway, Spirits, 1962,1.76
Poland, All types, 1962,6.06
Poland, Beer, 1962,1.6
Poland, Wine, 1962,0.88
Poland, Spirits, 1962,3.58
Portugal, All types, 1962,15.17
Portugal, Beer, 1962,0.27
Portugal, Wine, 1962,14.5
Portugal, Spirits, 1962,0.4
Portugal, Other alcoholic beverages, 1962,0.0
Romania, All types, 1962,6.92
Romania, Beer, 1962,0.84
Romania, Wine, 1962,4.49
Romania, Spirits, 1962,1.59
Slovakia, All types, 1962,9.44
Slovakia, Beer, 1962,5.7
Slovakia, Wine, 1962,2.21
Slovakia, Spirits, 1962,1.53
Spain, All types, 1962,14.64
Spain, Beer, 1962,1.05
Spain, Wine, 1962,10.49
Spain, Spirits, 1962,3.1
Sweden, All types, 1962,6.1
Sweden, Beer, 1962,2.3
Sweden, Wine, 1962,0.58
Sweden, Spirits, 1962,3.22
Switzerland, All types, 1962,
Switzerland, Beer, 1962,
Switzerland, Wine, 1962,
Switzerland, Spirits, 1962,
Switzerland, Other alcoholic beverages, 1962,
Ukraine, All types, 1962,
Ukraine, Beer, 1962,
Ukraine, Wine, 1962,
Ukraine, Spirits, 1962,
Albania, All types, 1961,
Albania, Beer, 1961,
Albania, Wine, 1961,
Albania, Spirits, 1961,
Austria, All types, 1961,9.31
Austria, Beer, 1961,4.9
Austria, Wine, 1961,3.01
Austria, Spirits, 1961,1.4
Belgium, All types, 1961,
Belgium, Beer, 1961,
Belgium, Wine, 1961,
Belgium, Spirits, 1961,
Bulgaria, All types, 1961,
Bulgaria, Beer, 1961,
Bulgaria, Wine, 1961,
Bulgaria, Spirits, 1961,
Czechia, All types, 1961,9.0
Czechia, Beer, 1961,5.65
Czechia, Wine, 1961,2.0
Czechia, Spirits, 1961,1.35
Denmark, All types, 1961,6.54
Denmark, Beer, 1961,5.03
Denmark, Wine, 1961,0.53
Denmark, Spirits, 1961,0.99
Finland, All types, 1961,2.91
Finland, Beer, 1961,0.57
Finland, Wine, 1961,0.32
Finland, Spirits, 1961,0.94
Finland, Other alcoholic beverages, 1961,1.08
France, All types, 1961,26.04
France, Beer, 1961,2.53
France, Wine, 1961,20.56
France, Spirits, 1961,2.95
Germany, All types, 1961,11.03
Germany, Beer, 1961,6.47
Germany, Wine, 1961,1.86
Germany, Spirits, 1961,2.7
Greece, All types, 1961,
Greece, Beer, 1961,
Greece, Wine, 1961,
Greece, Spirits, 1961,
Hungary, All types, 1961,9.02
Hungary, Beer, 1961,2.59
Hungary, Wine, 1961,4.3
Hungary, Spirits, 1961,2.13
Iceland, All types, 1961,3.04
Iceland, Beer, 1961,0.62
Iceland, Wine, 1961,0.17
Iceland, Spirits, 1961,2.25
Iceland, Other alcoholic beverages, 1961,0.0
Ireland, All types, 1961,
Ireland, Beer, 1961,
Ireland, Wine, 1961,
Ireland, Spirits, 1961,
Ireland, Other alcoholic beverages, 1961,
Italy, All types, 1961,19.24
Italy, Beer, 1961,0.4
Italy, Wine, 1961,17.24
Italy, Spirits, 1961,1.59
Luxembourg, All types, 1961,18.54
Luxembourg, Beer, 1961,4.5
Luxembourg, Wine, 1961,11.21
Luxembourg, Spirits, 1961,2.83
Norway, All types, 1961,3.74
Norway, Beer, 1961,1.75
Norway, Wine, 1961,0.21
Norway, Spirits, 1961,1.78
Poland, All types, 1961,6.27
Poland, Beer, 1961,1.76
Poland, Wine, 1961,0.92
Poland, Spirits, 1961,3.59
Portugal, All types, 1961,15.02
Portugal, Beer, 1961,0.3
Portugal, Wine, 1961,14.12
Portugal, Spirits, 1961,0.6
Portugal, Other alcoholic beverages, 1961,0.0
Romania, All types, 1961,5.7
Romania, Beer, 1961,0.77
Romania, Wine, 1961,3.71
Romania, Spirits, 1961,1.22
Slovakia, All types, 1961,9.28
Slovakia, Beer, 1961,5.45
Slovakia, Wine, 1961,2.42
Slovakia, Spirits, 1961,1.41
Spain, All types, 1961,
Spain, Beer, 1961,
Spain, Wine, 1961,
Spain, Spirits, 1961,
Sweden, All types, 1961,6.04
Sweden, Beer, 1961,2.35
Sweden, Wine, 1961,0.55
Sweden, Spirits, 1961,3.14
Switzerland, All types, 1961,
Switzerland, Beer, 1961,
Switzerland, Wine, 1961,
Switzerland, Spirits, 1961,
Switzerland, Other alcoholic beverages, 1961,
Ukraine, All types, 1961,
Ukraine, Beer, 1961,
Ukraine, Wine, 1961,
Ukraine, Spirits, 1961,
Albania, All types, 1960,
Albania, Beer, 1960,
Albania, Wine, 1960,
Albania, Spirits, 1960,
Austria, All types, 1960,8.91
Austria, Beer, 1960,4.7
Austria, Wine, 1960,2.81
Austria, Spirits, 1960,1.4
Belgium, All types, 1960,
Belgium, Beer, 1960,
Belgium, Wine, 1960,
Belgium, Spirits, 1960,
Bulgaria, All types, 1960,
Bulgaria, Beer, 1960,
Bulgaria, Wine, 1960,
Bulgaria, Spirits, 1960,
Czechia, All types, 1960,
Czechia, Beer, 1960,
Czechia, Wine, 1960,
Czechia, Spirits, 1960,
Denmark, All types, 1960,
Denmark, Beer, 1960,
Denmark, Wine, 1960,
Denmark, Spirits, 1960,
Finland, All types, 1960,
Finland, Beer, 1960,
Finland, Wine, 1960,
Finland, Spirits, 1960,
Finland, Other alcoholic beverages, 1960,
France, All types, 1960,
France, Beer, 1960,
France, Wine, 1960,
France, Spirits, 1960,
Germany, All types, 1960,
Germany, Beer, 1960,
Germany, Wine, 1960,
Germany, Spirits, 1960,
Greece, All types, 1960,
Greece, Beer, 1960,
Greece, Wine, 1960,
Greece, Spirits, 1960,
Hungary, All types, 1960,
Hungary, Beer, 1960,
Hungary, Wine, 1960,
Hungary, Spirits, 1960,
Iceland, All types, 1960,
Iceland, Beer, 1960,
Iceland, Wine, 1960,
Iceland, Spirits, 1960,
Iceland, Other alcoholic beverages, 1960,
Ireland, All types, 1960,
Ireland, Beer, 1960,
Ireland, Wine, 1960,
Ireland, Spirits, 1960,
Ireland, Other alcoholic beverages, 1960,
Italy, All types, 1960,
Italy, Beer, 1960,
Italy, Wine, 1960,
Italy, Spirits, 1960,
Luxembourg, All types, 1960,
Luxembourg, Beer, 1960,
Luxembourg, Wine, 1960,
Luxembourg, Spirits, 1960,
Norway, All types, 1960,
Norway, Beer, 1960,
Norway, Wine, 1960,
Norway, Spirits, 1960,
Poland, All types, 1960,
Poland, Beer, 1960,
Poland, Wine, 1960,
Poland, Spirits, 1960,
Portugal, All types, 1960,
Portugal, Beer, 1960,
Portugal, Wine, 1960,
Portugal, Spirits, 1960,
Portugal, Other alcoholic beverages, 1960,
Romania, All types, 1960,
Romania, Beer, 1960,
Romania, Wine, 1960,
Romania, Spirits, 1960,
Slovakia, All types, 1960,
Slovakia, Beer, 1960,
Slovakia, Wine, 1960,
Slovakia, Spirits, 1960,
Spain, All types, 1960,
Spain, Beer, 1960,
Spain, Wine, 1960,
Spain, Spirits, 1960,
Sweden, All types, 1960,
Sweden, Beer, 1960,
Sweden, Wine, 1960,
Sweden, Spirits, 1960,
Switzerland, All types, 1960,
Switzerland, Beer, 1960,
Switzerland, Wine, 1960,
Switzerland, Spirits, 1960,
Switzerland, Other alcoholic beverages, 1960,
Ukraine, All types, 1960,
Ukraine, Beer, 1960,
Ukraine, Wine, 1960,
Ukraine, Spirits, 1960,
