Country Name,Year,Life Expectancy
Hungary,1985,68.9721951219512
Ireland,1985,73.6219024390244
Iceland,1985,77.6024390243903
Israel,1985,75.2073170731707
Italy,1985,75.4707317073171
Lithuania,1985,70.5012195121951
Luxembourg,1985,73.5341951219512
Latvia,1985,69.2914634146342
Moldova,1985,65.688
North Macedonia,1985,70.0820731707317
Montenegro,1985,73.8543658536585
Netherlands,1985,76.2846341463415
Norway,1985,75.9168292682927
Poland,1985,70.5487804878049
Portugal,1985,72.8146341463415
Romania,1985,69.7068292682927
Slovenia,1985,71.3512195121951
Sweden,1985,76.6678048780488
Ukraine,1985,68.6131219512195
Albania,1986,71.95
Andorra,1986,
Austria,1986,74.3170731707317
Belgium,1986,74.7317073170732
Bulgaria,1986,71.7307317073171
Bosnia and Herzegovina,1986,71.239
Belarus,1986,71.549512195122
Switzerland,1986,76.8990243902439
Czechia,1986,70.9973170731707
Germany,1986,74.3968292682927
Denmark,1986,74.579756097561
Spain,1986,76.5104878048781
Estonia,1986,70.0853658536585
Finland,1986,74.56
France,1986,75.6
United Kingdom,1986,74.9292682926829
Greece,1986,76.4826585365854
Croatia,1986,71.4190243902439
Hungary,1986,69.1734146341463
Ireland,1986,73.6655365853659
Iceland,1986,77.9907317073171
Israel,1986,74.9560975609756
Italy,1986,75.7707317073171
Lithuania,1986,72.0807317073171
Luxembourg,1986,73.995512195122
Latvia,1986,70.6224390243903
Moldova,1986,67.635
North Macedonia,1986,70.383
Montenegro,1986,74.2454634146342
Netherlands,1986,76.2704878048781
Norway,1986,76.2412195121951
Poland,1986,70.8487804878049
Portugal,1986,73.2658536585366
Romania,1986,69.4963414634146
Slovenia,1986,71.8024390243903
Sweden,1986,76.9312195121951
Ukraine,1986,70.0662926829268
Albania,1987,72.352
Andorra,1987,
Austria,1987,74.7682926829268
Belgium,1987,75.3658536585366
Bulgaria,1987,71.5268292682927
Bosnia and Herzegovina,1987,71.676
Belarus,1987,70.990243902439
Switzerland,1987,77.1975609756098
Czechia,1987,71.4456097560976
Germany,1987,74.8070243902439
Denmark,1987,74.6912195121951
Spain,1987,76.7280487804878
Estonia,1987,70.6439024390244
Finland,1987,74.5919512195122
France,1987,75.8
United Kingdom,1987,75.280487804878
Greece,1987,76.2798536585366
Croatia,1987,71.470243902439
Hungary,1987,69.6512195121951
Ireland,1987,74.4323902439024
Iceland,1987,77.3390243902439
Israel,1987,75.2585365853659
Italy,1987,76.219512195122
Lithuania,1987,71.9346341463415
Luxembourg,1987,74.0760975609756
Latvia,1987,70.6929268292683
Moldova,1987,68.121
North Macedonia,1987,70.3766097560976
Montenegro,1987,75.0944146341464
Netherlands,1987,76.7051219512195
Norway,1987,76.0817073170732
Poland,1987,70.8975609756098
Portugal,1987,73.6658536585366
Romania,1987,69.2268292682927
Slovenia,1987,72.0024390243902
Sweden,1987,77.0921951219512
Ukraine,1987,70.4951219512195
Albania,1988,72.641
Andorra,1988,
Austria,1988,75.2170731707317
Belgium,1988,75.5658536585366
Bulgaria,1988,71.6043902439024
Bosnia and Herzegovina,1988,71.755
Belarus,1988,71.3414634146341
Switzerland,1988,77.2265853658537
Czechia,1988,71.6414634146342
Germany,1988,74.9987317073171
Denmark,1988,74.7717073170732
Spain,1988,76.7470731707317
Estonia,1988,70.6975609756098
Finland,1988,74.5770731707317
France,1988,76.1
United Kingdom,1988,75.3804878048781
Greece,1988,76.980756097561
Croatia,1988,71.4882926829268
Hungary,1988,70.0234146341463
Ireland,1988,74.4394146341463
Iceland,1988,77.0829268292683
Israel,1988,74.4365853658537
Italy,1988,76.3707317073171
Lithuania,1988,71.7621951219512
Luxembourg,1988,74.7882195121951
Latvia,1988,70.6153658536585
Moldova,1988,68.159
North Macedonia,1988,70.8194390243902
Montenegro,1988,76.2375365853659
Netherlands,1988,76.890243902439
Norway,1988,76.2204878048781
Poland,1988,71.3317073170732
Portugal,1988,73.7146341463415
Romania,1988,69.3880487804878
Slovenia,1988,72.4463414634146
Sweden,1988,76.9792682926829
Ukraine,1988,70.4975609756098
Albania,1989,72.88
Andorra,1989,
Austria,1989,75.2658536585366
Belgium,1989,75.6326829268293
Bulgaria,1989,71.7224390243903
Bosnia and Herzegovina,1989,71.781
Belarus,1989,71.4829268292683
Switzerland,1989,77.4212195121951
Czechia,1989,71.6756097560976
Germany,1989,75.1915365853659
Denmark,1989,74.799756097561
Spain,1989,76.8136585365854
Estonia,1989,70.0390243902439
Finland,1989,74.7921951219512
France,1989,76.3487804878049
United Kingdom,1989,75.5829268292683
Greece,1989,76.6878048780488
Croatia,1989,71.8446341463415
Hungary,1989,69.4617073170732
Ireland,1989,74.4552195121951
Iceland,1989,78.1409756097561
Israel,1989,76.3073170731707
Italy,1989,76.819512195122
Lithuania,1989,71.4253658536585
Luxembourg,1989,74.5662682926829
Latvia,1989,70.1553658536586
Moldova,1989,68.673
North Macedonia,1989,71.1368292682927
Montenegro,1989,75.5379024390244
Netherlands,1989,76.7341463414634
Norway,1989,76.500487804878
Poland,1989,71.0439024390244
Portugal,1989,74.2658536585366
Romania,1989,69.5307317073171
Slovenia,1989,72.7048780487805
Sweden,1989,77.7268292682927
Ukraine,1989,70.519512195122
Albania,1990,73.144
Andorra,1990,
Austria,1990,75.5682926829269
Belgium,1990,76.0519512195122
Bulgaria,1990,71.6414634146342
Bosnia and Herzegovina,1990,72.349
Belarus,1990,70.8365853658537
Switzerland,1990,77.2424390243902
Czechia,1990,71.3839024390244
Germany,1990,75.0856341463415
Denmark,1990,74.8053658536585
Spain,1990,76.8375609756098
Estonia,1990,69.4756097560976
Finland,1990,74.8131707317073
France,1990,76.6
United Kingdom,1990,75.8804878048781
Greece,1990,76.9390243902439
Croatia,1990,72.1704878048781
Hungary,1990,69.3156097560976
Ireland,1990,74.8460731707317
Iceland,1990,78.0363414634146
Israel,1990,76.6073170731707
Italy,1990,76.9707317073171
Lithuania,1990,71.1607317073171
Luxembourg,1990,75.4383170731707
Latvia,1990,69.2731707317073
Moldova,1990,68.067
North Macedonia,1990,71.2338048780488
Montenegro,1990,75.5668780487805
Netherlands,1990,76.8780487804878
Norway,1990,76.5373170731707
Poland,1990,70.890243902439
Portugal,1990,73.9658536585366
Romania,1990,69.7412195121951
Slovenia,1990,73.2048780487805
Sweden,1990,77.5368292682927
Ukraine,1990,70.0975609756098
Albania,1991,73.378
Andorra,1991,
Austria,1991,75.6170731707317
Belgium,1991,76.1921951219512
Bulgaria,1991,71.5609756097561
Bosnia and Herzegovina,1991,72.089
Belarus,1991,70.3780487804878
Switzerland,1991,77.5146341463415
Czechia,1991,71.8982926829268
Germany,1991,75.319512195122
Denmark,1991,75.1578048780488
Spain,1991,76.9712195121951
Estonia,1991,69.3731707317073
Finland,1991,75.2275609756098
France,1991,76.8487804878049
United Kingdom,1991,76.0829268292683
Greece,1991,77.1365853658537
Croatia,1991,72.1853658536586
Hungary,1991,69.3770731707317
Ireland,1991,75.025
Iceland,1991,77.9919512195122
Israel,1991,76.7585365853659
Italy,1991,77.0195121951219
Lithuania,1991,70.3641463414634
Luxembourg,1991,75.4634146341463
Latvia,1991,69.0324390243903
Moldova,1991,66.977
North Macedonia,1991,71.8444390243903
Montenegro,1991,75.6826097560976
Netherlands,1991,77.0
Norway,1991,76.9807317073171
Poland,1991,70.5878048780488
Portugal,1991,74.0146341463415
Romania,1991,69.7843902439024
Slovenia,1991,73.3536585365854
Sweden,1991,77.6668292682927
Ukraine,1991,69.2980487804878
Albania,1992,73.715
Andorra,1992,
Austria,1992,75.8170731707317
Belgium,1992,76.3512195121951
Bulgaria,1992,71.4943902439024
Bosnia and Herzegovina,1992,51.785
Belarus,1992,70.0219512195122
Switzerland,1992,77.8060975609756
Czechia,1992,72.2717073170732
Germany,1992,75.819512195122
Denmark,1992,75.1941463414634
Spain,1992,77.41
Estonia,1992,68.8634146341464
Finland,1992,75.4553658536585
France,1992,77.1
United Kingdom,1992,76.4341463414634
Greece,1992,77.3829268292683
Croatia,1992,71.2414634146342
Hungary,1992,69.1170731707317
Ireland,1992,75.4150975609756
Iceland,1992,78.760243902439
Israel,1992,76.5048780487805
Italy,1992,77.419512195122
Lithuania,1992,70.2343902439025
Luxembourg,1992,75.7707317073171
Latvia,1992,68.3960975609756
Moldova,1992,66.96
North Macedonia,1992,71.2440731707317
Montenegro,1992,74.3653658536585
Netherlands,1992,77.2170731707317
Norway,1992,77.1843902439025
Poland,1992,71.090243902439
Portugal,1992,74.3121951219512
Romania,1992,69.7843902439024
Slovenia,1992,73.3048780487805
Sweden,1992,77.9987804878049
Ukraine,1992,68.7709756097561
Albania,1993,73.939
Andorra,1993,
Austria,1993,76.0682926829268
Belgium,1993,76.3453658536585
Bulgaria,1993,71.3468292682927
Bosnia and Herzegovina,1993,51.519
Belarus,1993,68.9707317073171
Switzerland,1993,78.0853658536586
Czechia,1993,72.7678048780488
Germany,1993,75.8707317073171
Denmark,1993,75.1168292682927
Spain,1993,77.5465853658537
Estonia,1993,67.909756097561
Finland,1993,75.7051219512195
France,1993,77.3
United Kingdom,1993,76.3853658536585
Greece,1993,77.390243902439
Croatia,1993,71.5224390243903
Hungary,1993,69.1012195121951
Ireland,1993,75.2921951219512
Iceland,1993,78.9346341463415
Israel,1993,77.1536585365854
Italy,1993,77.7219512195122
Lithuania,1993,68.9104878048781
Luxembourg,1993,75.7121951219512
Latvia,1993,66.7226829268293
Moldova,1993,66.543
North Macedonia,1993,71.9252926829268
Montenegro,1993,74.6332926829268
Netherlands,1993,76.9165853658537
Norway,1993,77.1517073170732
Poland,1993,71.5951219512195
Portugal,1993,74.5121951219512
Romania,1993,69.5634146341464
Slovenia,1993,73.2536585365854
Sweden,1993,78.0604878048781
Ukraine,1993,68.1307317073171
Albania,1994,74.131
Andorra,1994,
Austria,1994,76.419512195122
Belgium,1994,76.6917073170732
Bulgaria,1994,71.2087804878049
Bosnia and Herzegovina,1994,67.209
Belarus,1994,68.7682926829268
Switzerland,1994,78.35
Czechia,1994,72.9726829268293
Germany,1994,76.2707317073171
Denmark,1994,75.3751219512195
Spain,1994,77.9014634146342
Estonia,1994,66.5
Finland,1994,76.3956097560976
France,1994,77.6487804878049
United Kingdom,1994,76.8853658536585
Greece,1994,77.6390243902439
Croatia,1994,71.8034146341463
Hungary,1994,69.469756097561
Ireland,1994,75.7871219512195
Iceland,1994,79.2470731707317
Israel,1994,77.4024390243903
Italy,1994,77.9219512195122
Lithuania,1994,68.530243902439
Luxembourg,1994,76.3707317073171
Latvia,1994,65.6643902439025
Moldova,1994,65.07
North Macedonia,1994,71.6926829268293
Montenegro,1994,73.2455365853659
Netherlands,1994,77.3751219512195
Norway,1994,77.689756097561
Poland,1994,71.6951219512195
Portugal,1994,74.9146341463415
Romania,1994,69.509756097561
Slovenia,1994,73.4048780487805
Sweden,1994,78.650243902439
Ukraine,1994,67.5412195121951
Albania,1995,74.362
Andorra,1995,
Austria,1995,76.6682926829268
Belgium,1995,76.8407317073171
Bulgaria,1995,71.0534146341463
Bosnia and Herzegovina,1995,70.284
Belarus,1995,68.4609756097561
Switzerland,1995,78.4170731707317
Czechia,1995,73.0748780487805
Germany,1995,76.4219512195122
Denmark,1995,75.2126829268293
Spain,1995,77.9807317073171
Estonia,1995,67.5439024390244
Finland,1995,76.409512195122
France,1995,77.7512195121951
United Kingdom,1995,76.8365853658537
Greece,1995,77.5853658536585
Croatia,1995,72.0843902439024
Hungary,1995,69.7917073170732
Ireland,1995,75.4698048780488
Iceland,1995,77.9843902439024
Israel,1995,77.4512195121951
Italy,1995,78.1707317073171
Lithuania,1995,69.0063414634147
Luxembourg,1995,76.5121951219512
Latvia,1995,66.3912195121951
Moldova,1995,65.099
North Macedonia,1995,71.8487804878049
Montenegro,1995,74.109
Netherlands,1995,77.4046341463415
Norway,1995,77.7365853658537
Poland,1995,71.8926829268293
Portugal,1995,75.3121951219512
Romania,1995,69.4560975609756
Slovenia,1995,73.9585365853659
Sweden,1995,78.7404878048781
Ukraine,1995,66.7419512195122
Albania,1996,74.592
Andorra,1996,
Austria,1996,76.8707317073171
Belgium,1996,77.1873170731707
Bulgaria,1996,70.8973170731707
Bosnia and Herzegovina,1996,73.43
Belarus,1996,68.5121951219512
Switzerland,1996,78.8960975609756
Czechia,1996,73.7146341463415
Germany,1996,76.6731707317073
Denmark,1996,75.5914634146342
Spain,1996,78.1204878048781
Estonia,1996,69.6121951219512
Finland,1996,76.6934146341464
France,1996,77.9536585365854
United Kingdom,1996,77.0878048780488
Greece,1996,77.6853658536585
Croatia,1996,72.3653658536585
Hungary,1996,70.3287804878049
Ireland,1996,75.8317073170732
Iceland,1996,78.7778048780488
Israel,1996,78.1048780487805
Italy,1996,78.5219512195122
Lithuania,1996,70.1080487804878
Luxembourg,1996,76.519512195122
Latvia,1996,68.7765853658537
Moldova,1996,64.241
North Macedonia,1996,72.4951219512195
Montenegro,1996,73.4630243902439
Netherlands,1996,77.4356097560976
Norway,1996,78.1504878048781
Poland,1996,72.2463414634146
Portugal,1996,75.2609756097561
Romania,1996,69.1048780487805
Slovenia,1996,74.4585365853658
Sweden,1996,78.9590243902439
Ukraine,1996,67.0224390243903
Albania,1997,73.904
Andorra,1997,
Austria,1997,77.319512195122
Belgium,1997,77.3707317073171
Bulgaria,1997,70.3512195121951
Bosnia and Herzegovina,1997,73.686
Belarus,1997,68.4609756097561
Switzerland,1997,79.079512195122
Czechia,1997,73.8248780487805
Germany,1997,77.0731707317073
Denmark,1997,75.9451219512195
Spain,1997,78.6041463414634
Estonia,1997,69.809756097561
Finland,1997,76.8785365853659
France,1997,78.3048780487805
United Kingdom,1997,77.2109756097561
Greece,1997,78.1365853658537
Croatia,1997,72.4951219512195
Hungary,1997,70.7024390243902
Ireland,1997,75.9853658536585
Iceland,1997,78.8853658536585
Israel,1997,78.0
Italy,1997,78.8243902439024
Lithuania,1997,70.9090243902439
Luxembourg,1997,76.880487804878
Latvia,1997,69.3492682926829
Moldova,1997,65.172
North Macedonia,1997,72.4463414634146
Montenegro,1997,73.4790731707317
Netherlands,1997,77.7943902439024
Norway,1997,78.1426829268293
Poland,1997,72.6463414634146
Portugal,1997,75.4121951219512
Romania,1997,69.0048780487805
Slovenia,1997,74.7073170731707
Sweden,1997,79.1975609756098
Ukraine,1997,67.5763414634146
Albania,1998,74.99
Andorra,1998,
Austria,1998,77.6707317073171
Belgium,1998,77.4731707317073
Bulgaria,1998,71.0609756097561
Bosnia and Herzegovina,1998,73.901
Belarus,1998,68.4073170731707
Switzerland,1998,79.3243902439025
Czechia,1998,74.5146341463415
Germany,1998,77.4756097560976
Denmark,1998,76.1390243902439
Spain,1998,78.6658536585366
Estonia,1998,69.3585365853659
Finland,1998,77.0907317073171
France,1998,78.6048780487805
United Kingdom,1998,77.190243902439
Greece,1998,77.8390243902439
Croatia,1998,72.3170731707317
Hungary,1998,70.5578048780488
Ireland,1998,76.1804878048781
Iceland,1998,79.6024390243903
Israel,1998,78.1487804878049
Italy,1998,78.9756097560976
Lithuania,1998,71.219512195122
Luxembourg,1998,77.0170731707317
Latvia,1998,69.0121951219512
Moldova,1998,65.505
North Macedonia,1998,72.2975609756098
Montenegro,1998,73.3142195121951
Netherlands,1998,77.8829268292683
Norway,1998,78.3292682926829
Poland,1998,72.9975609756098
Portugal,1998,75.7121951219512
Romania,1998,69.8073170731708
Slovenia,1998,74.8073170731708
Sweden,1998,79.3390243902439
Ukraine,1998,68.3748780487805
Albania,1999,75.183
Andorra,1999,
Austria,1999,77.8756097560976
Belgium,1999,77.619512195122
Bulgaria,1999,71.4121951219512
Bosnia and Herzegovina,1999,75.076
Belarus,1999,67.9073170731707
Switzerland,1999,79.580487804878
Czechia,1999,74.6682926829268
Germany,1999,77.7268292682927
Denmark,1999,76.3414634146341
Spain,1999,78.7170731707317
Estonia,1999,70.0634146341463
Finland,1999,77.2912195121951
France,1999,78.7560975609756
United Kingdom,1999,77.390243902439
Greece,1999,77.9878048780488
Croatia,1999,72.6419512195122
Hungary,1999,70.6770731707317
Ireland,1999,76.0829268292683
Iceland,1999,79.3512195121951
Israel,1999,78.6585365853659
Italy,1999,79.4243902439024
Lithuania,1999,71.5707317073171
Luxembourg,1999,77.7707317073171
Latvia,1999,69.7429268292683
Moldova,1999,65.561
North Macedonia,1999,72.790243902439
Montenegro,1999,72.640756097561
Netherlands,1999,77.8365853658537
Norway,1999,78.2829268292683
Poland,1999,73.0439024390244
Portugal,1999,75.9634146341463
Romania,1999,70.5121951219512
Slovenia,1999,75.009756097561
Sweden,1999,79.4414634146342
Ukraine,1999,67.9809756097561
Albania,2000,75.404
Andorra,2000,
Austria,2000,78.1268292682927
Belgium,2000,77.7219512195122
Bulgaria,2000,71.6634146341463
Bosnia and Herzegovina,2000,74.496
Belarus,2000,68.9121951219512
Switzerland,2000,79.6804878048781
Czechia,2000,74.9682926829268
Germany,2000,77.9268292682927
Denmark,2000,76.5926829268293
Spain,2000,78.9658536585366
Estonia,2000,70.4170731707317
Finland,2000,77.4658536585366
France,2000,79.0560975609756
United Kingdom,2000,77.7414634146342
Greece,2000,77.8878048780488
Croatia,2000,72.8078048780488
Hungary,2000,71.2463414634146
Ireland,2000,76.5365853658537
Iceland,2000,79.6536585365854
Israel,2000,78.9536585365854
Italy,2000,79.7780487804878
Lithuania,2000,72.0195121951219
Luxembourg,2000,77.8731707317073
Latvia,2000,70.3146341463415
Moldova,2000,66.417
North Macedonia,2000,72.9463414634147
Montenegro,2000,73.8184878048781
Netherlands,2000,77.9878048780488
Norway,2000,78.6341463414634
Poland,2000,73.7487804878049
Portugal,2000,76.3146341463415
Romania,2000,71.1634146341463
Slovenia,2000,75.4121951219512
Sweden,2000,79.6439024390244
Ukraine,2000,67.6756097560976
Albania,2001,75.639
Andorra,2001,
Austria,2001,78.5756097560976
Belgium,2001,77.9731707317073
Bulgaria,2001,71.7682926829268
Bosnia and Herzegovina,2001,75.06
Belarus,2001,68.5073170731707
Switzerland,2001,80.1804878048781
Czechia,2001,75.1731707317073
Germany,2001,78.3292682926829
Denmark,2001,76.7926829268293
Spain,2001,79.3682926829268
Estonia,2001,70.2585365853659
Finland,2001,77.9658536585366
France,2001,79.1585365853659
United Kingdom,2001,77.9926829268293
Greece,2001,78.3878048780488
Croatia,2001,74.5129268292683
Hungary,2001,72.2487804878049
Ireland,2001,77.1341463414634
Iceland,2001,80.690243902439
Israel,2001,79.4073170731707
Italy,2001,80.1268292682927
Lithuania,2001,71.6585365853659
Luxembourg,2001,77.8243902439025
Latvia,2001,70.7609756097561
Moldova,2001,66.787
North Macedonia,2001,73.4365853658537
Montenegro,2001,74.0694146341464
Netherlands,2001,78.190243902439
Norway,2001,78.7853658536585
Poland,2001,74.2
Portugal,2001,76.8146341463415
Romania,2001,71.1609756097561
Slovenia,2001,75.7585365853659
Sweden,2001,79.7951219512195
Ukraine,2001,67.8370731707317
Albania,2002,75.89
Andorra,2002,
Austria,2002,78.6780487804878
Belgium,2002,78.0756097560976
Bulgaria,2002,71.8658536585366
Bosnia and Herzegovina,2002,74.612
Belarus,2002,68.0560975609756
Switzerland,2002,80.3853658536585
Czechia,2002,75.2219512195122
Germany,2002,78.2292682926829
Denmark,2002,76.8951219512195
Spain,2002,79.5682926829268
Estonia,2002,70.9048780487805
Finland,2002,78.119512195122
France,2002,79.2609756097561
United Kingdom,2002,78.1439024390244
Greece,2002,78.6414634146341
Croatia,2002,74.7173170731707
Hungary,2002,72.3487804878049
Ireland,2002,77.6341463414634
Iceland,2002,80.5024390243903
Israel,2002,79.4512195121951
Italy,2002,80.2292682926829
Lithuania,2002,71.7609756097561
Luxembourg,2002,77.9658536585366
Latvia,2002,70.9609756097561
Moldova,2002,66.938
North Macedonia,2002,73.0390243902439
Montenegro,2002,73.9064878048781
Netherlands,2002,78.2926829268293
Norway,2002,78.9878048780488
Poland,2002,74.4975609756098
Portugal,2002,77.0658536585366
Romania,2002,71.009756097561
Slovenia,2002,76.0073170731707
Sweden,2002,79.8463414634146
Ukraine,2002,68.2756097560976
Albania,2003,76.142
Andorra,2003,
Austria,2003,78.6317073170732
Belgium,2003,78.1292682926829
Bulgaria,2003,72.0658536585366
Bosnia and Herzegovina,2003,75.782
Belarus,2003,68.5536585365854
Switzerland,2003,80.5365853658537
Czechia,2003,75.1707317073171
Germany,2003,78.3804878048781
Denmark,2003,77.1439024390244
Spain,2003,79.619512195122
Estonia,2003,71.3170731707317
Finland,2003,78.3682926829268
France,2003,79.1146341463415
United Kingdom,2003,78.4463414634146
Greece,2003,78.8414634146341
Croatia,2003,74.6139024390244
Hungary,2003,72.3
Ireland,2003,78.1390243902439
Iceland,2003,80.9634146341464
Israel,2003,79.6487804878049
Italy,2003,79.9829268292683
Lithuania,2003,72.0609756097561
Luxembourg,2003,77.7268292682927
Latvia,2003,71.2658536585366
Moldova,2003,67.419
North Macedonia,2003,73.2414634146342
Montenegro,2003,73.9317317073171
Netherlands,2003,78.4926829268293
Norway,2003,79.390243902439
Poland,2003,74.5975609756098
Portugal,2003,77.219512195122
Romania,2003,71.309756097561
Slovenia,2003,76.8585365853659
Sweden,2003,80.0951219512195
Ukraine,2003,68.2107317073171
Albania,2004,76.376
Andorra,2004,
Austria,2004,79.1804878048781
Belgium,2004,78.8780487804878
Bulgaria,2004,72.5634146341463
Bosnia and Herzegovina,2004,76.133
Belarus,2004,68.9560975609756
Switzerland,2004,81.0878048780488
Czechia,2004,75.7219512195122
Germany,2004,78.6804878048781
Denmark,2004,77.4926829268293
Spain,2004,79.8707317073171
Estonia,2004,71.909756097561
Finland,2004,78.7146341463415
France,2004,80.1634146341463
United Kingdom,2004,78.7463414634146
Greece,2004,79.0390243902439
Croatia,2004,75.520243902439
Hungary,2004,72.6487804878049
Ireland,2004,78.5390243902439
Iceland,2004,80.9975609756098
Israel,2004,80.1463414634146
Italy,2004,80.7804878048781
Lithuania,2004,71.9609756097561
Luxembourg,2004,79.1219512195122
Latvia,2004,72.0268292682927
Moldova,2004,67.861
North Macedonia,2004,73.5975609756098
Montenegro,2004,74.5639512195122
Netherlands,2004,79.0951219512195
Norway,2004,79.8414634146342
Poland,2004,74.8463414634146
Portugal,2004,77.6707317073171
Romania,2004,71.5609756097561
Slovenia,2004,77.2073170731707
Sweden,2004,80.4975609756098
Ukraine,2004,68.1853658536585
Albania,2005,76.621
Andorra,2005,
Austria,2005,79.3317073170732
Belgium,2005,78.9804878048781
Bulgaria,2005,72.5609756097561
Bosnia and Herzegovina,2005,75.42
Belarus,2005,68.8512195121951
Switzerland,2005,81.2365853658537
Czechia,2005,75.9243902439025
Germany,2005,78.9317073170732
Denmark,2005,77.8439024390244
Spain,2005,80.1707317073171
Estonia,2005,72.5682926829268
Finland,2005,78.8170731707317
France,2005,80.1634146341463
United Kingdom,2005,79.0487804878049
Greece,2005,79.2390243902439
Croatia,2005,75.2446341463415
Hungary,2005,72.6487804878049
Ireland,2005,78.9439024390244
Iceland,2005,81.5024390243902
Israel,2005,80.1512195121951
Italy,2005,80.7829268292683
Lithuania,2005,71.2536585365854
Luxembourg,2005,79.4317073170732
Latvia,2005,71.3560975609756
Moldova,2005,68.169
North Macedonia,2005,73.6975609756098
Montenegro,2005,73.9829268292683
Netherlands,2005,79.3463414634146
Norway,2005,80.0414634146342
Poland,2005,74.9951219512195
Portugal,2005,78.0707317073171
Romania,2005,71.9121951219512
Slovenia,2005,77.6121951219512
Sweden,2005,80.5463414634146
Ukraine,2005,67.9568292682927
Albania,2006,76.816
Andorra,2006,
Austria,2006,79.8804878048781
Belgium,2006,79.380487804878
Bulgaria,2006,72.6121951219512
Bosnia and Herzegovina,2006,76.247
Belarus,2006,69.4048780487805
Switzerland,2006,81.490243902439
Czechia,2006,76.5243902439024
Germany,2006,79.1317073170732
Denmark,2006,78.0951219512195
Spain,2006,80.8219512195122
Estonia,2006,72.6914634146341
Finland,2006,79.2146341463415
France,2006,80.8121951219512
United Kingdom,2006,79.2487804878049
Greece,2006,79.4390243902439
Croatia,2006,75.8368292682927
Hungary,2006,73.0975609756098
Ireland,2006,79.2414634146342
Iceland,2006,81.1585365853659
Israel,2006,80.5536585365854
Italy,2006,81.2829268292683
Lithuania,2006,71.0560975609756
Luxembourg,2006,79.2878048780488
Latvia,2006,70.8658536585366
Moldova,2006,68.479
North Macedonia,2006,73.8951219512195
Montenegro,2006,73.8390243902439
Netherlands,2006,79.6975609756098
Norway,2006,80.3439024390244
Poland,2006,75.1439024390244
Portugal,2006,78.419512195122
Romania,2006,72.1634146341463
Slovenia,2006,78.0865853658537
Sweden,2006,80.7487804878049
Ukraine,2006,68.0775609756098
Albania,2007,77.549
Andorra,2007,
Austria,2007,80.1804878048781
Belgium,2007,79.7829268292683
Bulgaria,2007,72.6634146341463
Bosnia and Herzegovina,2007,76.161
Belarus,2007,70.2073170731707
Switzerland,2007,81.7414634146342
Czechia,2007,76.7243902439025
Germany,2007,79.5341463414634
Denmark,2007,78.1951219512195
Spain,2007,80.8731707317073
Estonia,2007,72.8146341463415
Finland,2007,79.2634146341464
France,2007,81.1121951219512
United Kingdom,2007,79.4487804878049
Greece,2007,79.4390243902439
Croatia,2007,75.7056097560976
Hungary,2007,73.1512195121951
Ireland,2007,79.6414634146341
Iceland,2007,81.4536585365854
Israel,2007,80.5048780487805
Italy,2007,81.4341463414634
Lithuania,2007,70.9
Luxembourg,2007,79.3829268292683
Latvia,2007,71.019512195122
Moldova,2007,68.947
North Macedonia,2007,73.8
Montenegro,2007,74.3390243902439
Netherlands,2007,80.0975609756098
Norway,2007,80.3951219512195
Poland,2007,75.2439024390244
Portugal,2007,78.3219512195122
Romania,2007,72.5658536585366
Slovenia,2007,78.5609756097561
Sweden,2007,80.9
Ukraine,2007,68.2221951219512
Albania,2008,77.653
Andorra,2008,
Austria,2008,80.4317073170732
Belgium,2008,79.6804878048781
Bulgaria,2008,72.9634146341463
Bosnia and Herzegovina,2008,76.838
Belarus,2008,70.4560975609756
Switzerland,2008,81.9926829268293
Czechia,2008,76.9756097560976
Germany,2008,79.7365853658537
Denmark,2008,78.4463414634146
Spain,2008,81.1756097560976
Estonia,2008,73.7707317073171
Finland,2008,79.5682926829268
France,2008,81.2146341463415
United Kingdom,2008,79.6
Greece,2008,79.9390243902439
Croatia,2008,75.9121951219512
Hungary,2008,73.7024390243903
Ireland,2008,80.0951219512195
Iceland,2008,81.609756097561
Israel,2008,80.9512195121951
Italy,2008,81.4853658536585
Lithuania,2008,71.8121951219512
Luxembourg,2008,80.5390243902439
Latvia,2008,72.419512195122
Moldova,2008,69.394
North Macedonia,2008,74.4
Montenegro,2008,75.1365853658537
Netherlands,2008,80.2512195121951
Norway,2008,80.5926829268293
Poland,2008,75.5439024390244
Portugal,2008,78.5243902439025
Romania,2008,72.5658536585366
Slovenia,2008,78.7658536585366
Sweden,2008,81.1
Ukraine,2008,68.2514634146342
Albania,2009,77.781
Andorra,2009,
Austria,2009,80.3317073170732
Belgium,2009,80.0341463414634
Bulgaria,2009,73.4121951219512
Bosnia and Herzegovina,2009,76.976
Belarus,2009,70.4073170731707
Switzerland,2009,82.0439024390244
Czechia,2009,77.0780487804878
Germany,2009,79.8365853658537
Denmark,2009,78.5975609756098
Spain,2009,81.4756097560976
Estonia,2009,74.8243902439024
Finland,2009,79.719512195122
France,2009,81.4146341463415
United Kingdom,2009,80.0512195121951
Greece,2009,80.1878048780488
Croatia,2009,76.1682926829268
Hungary,2009,73.9048780487805
Ireland,2009,80.190243902439
Iceland,2009,81.7512195121951
Israel,2009,81.4048780487805
Italy,2009,81.6365853658537
Lithuania,2009,72.9146341463415
Luxembourg,2009,80.6365853658537
Latvia,2009,73.0804878048781
Moldova,2009,69.573
North Macedonia,2009,74.4463414634146
Montenegro,2009,75.1439024390244
